Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
1417556100,378,378,378,378,0.01,3.78,378
1417556160,378,378,378,378,0.01,3.78,378
1417556220,378,378,378,378,0.01,3.78,378
1417556280,378,378,378,378,0.01,3.78,378
1417556340,378,378,378,378,0.01,3.78,378
1417556400,378,378,378,378,0.01,3.78,378
1417556460,378,378,378,378,0.01,3.78,378
1417556520,378,378,378,378,0.01,3.78,378
1417556580,378,378,378,378,0.01,3.78,378
1417556640,378,378,378,378,0.01,3.78,378
1417556700,378,378,378,378,0.01,3.78,378
1417556760,378,378,378,378,0.01,3.78,378
1417556820,378,378,378,378,0.01,3.78,378
1417556880,378,378,378,378,0.01,3.78,378
1417556940,378,378,378,378,0.01,3.78,378
1417557000,378,378,378,378,0.01,3.78,378
1417557060,378,378,378,378,0.01,3.78,378
1417557120,378,378,378,378,0.01,3.78,378
1417557180,378,378,378,378,0.01,3.78,378
1417557240,378,378,378,378,0.01,3.78,378
1417557300,378,378,378,378,0.01,3.78,378
1417557360,378,378,378,378,0.01,3.78,378
1417557420,378,378,378,378,0.01,3.78,378
1417557480,378,378,378,378,0.01,3.78,378
1417557540,378,378,378,378,0.01,3.78,378
1417557600,378,378,378,378,0.01,3.78,378
1417557660,378,378,378,378,0.01,3.78,378
1417557720,378,378,378,378,0.01,3.78,378
1417557780,378,378,378,378,0.01,3.78,378
1417557840,378,378,378,378,0.01,3.78,378
1417557900,378,378,378,378,0.01,3.78,378
1417557960,378,378,378,378,0.01,3.78,378
1417558020,378,378,378,378,0.01,3.78,378
1417558080,378,378,378,378,0.01,3.78,378
1417558140,378,378,378,378,0.01,3.78,378
1417558200,378,378,378,378,0.01,3.78,378
1417558260,378,378,378,378,0.01,3.78,378
1417558320,378,378,378,378,0.01,3.78,378
1417558380,378,378,378,378,0.01,3.78,378
1417558440,378,378,378,378,0.01,3.78,378
1417558500,378,378,378,378,0.01,3.78,378
1417558560,378,378,378,378,0.01,3.78,378
1417558620,378,378,378,378,0.01,3.78,378
1417558680,378,378,378,378,0.01,3.78,378
1417558740,378,378,378,378,0.01,3.78,378
1417558800,378,378,378,378,0.01,3.78,378
1417558860,378,378,378,378,0.01,3.78,378
1417558920,378,378,378,378,0.01,3.78,378
1417558980,378,378,378,378,0.01,3.78,378
1417559040,378,378,378,378,0.01,3.78,378
1417559100,378,378,378,378,0.01,3.78,378
1417559160,378,378,378,378,0.01,3.78,378
1417559220,378,378,378,378,0.01,3.78,378
1417559280,378,378,378,378,0.01,3.78,378
1417559340,378,378,378,378,0.01,3.78,378
1417559400,378,378,378,378,0.01,3.78,378
1417559460,378,378,378,378,0.01,3.78,378
1417559520,378,378,378,378,0.01,3.78,378
1417559580,378,378,378,378,0.01,3.78,378
1417559640,378,378,378,378,0.01,3.78,378
1417559700,378,378,378,378,0.01,3.78,378
1417559760,378,378,378,378,0.01,3.78,378
1417559820,378,378,378,378,0.01,3.78,378
1417559880,378,378,378,378,0.01,3.78,378
1417559940,378,378,378,378,0.01,3.78,378
1417560000,378,378,378,378,0.01,3.78,378
1417560060,378,378,378,378,0.01,3.78,378
1417560120,378,378,378,378,0.01,3.78,378
1417560180,378,378,378,378,0.01,3.78,378
1417560240,378,378,378,378,0.01,3.78,378
1417560300,378,378,378,378,0.01,3.78,378
1417560360,378,378,378,378,0.01,3.78,378
1417560420,378,378,378,378,0.01,3.78,378
1417560480,378,378,378,378,0.01,3.78,378
1417560540,378,378,378,378,0.01,3.78,378
1417560600,378,378,378,378,0.01,3.78,378
1417560660,378,378,378,378,0.01,3.78,378
1417560720,378,378,378,378,0.01,3.78,378
1417560780,378,378,378,378,0.01,3.78,378
1417560840,378,378,378,378,0.01,3.78,378
1417560900,378,378,378,378,0.01,3.78,378
1417560960,378,378,378,378,0.01,3.78,378
1417561020,378,378,378,378,0.01,3.78,378
1417561080,378,378,378,378,0.01,3.78,378
1417561140,378,378,378,378,0.01,3.78,378
1417561200,378,378,378,378,0.01,3.78,378
1417561260,378,378,378,378,0.01,3.78,378
1417561320,378,378,378,378,0.01,3.78,378
1417561380,378,378,378,378,0.01,3.78,378
1417561440,378,378,378,378,0.01,3.78,378
1417561500,378,378,378,378,0.01,3.78,378
1417561560,378,378,378,378,0.01,3.78,378
1417561620,378,378,378,378,0.01,3.78,378
1417561680,378,378,378,378,0.01,3.78,378
1417561740,378,378,378,378,0.01,3.78,378
1417561800,378,378,378,378,0.01,3.78,378
1417561860,378,378,378,378,0.01,3.78,378
1417561920,378,378,378,378,0.01,3.78,378
1417561980,378,378,378,378,0.01,3.78,378
1417562040,378,378,378,378,0.01,3.78,378
1417562100,378,378,378,378,0.01,3.78,378
1417562160,378,378,378,378,0.01,3.78,378
1417562220,378,378,378,378,0.01,3.78,378
1417562280,378,378,378,378,0.01,3.78,378
1417562340,378,378,378,378,0.01,3.78,378
1417562400,378,378,378,378,0.01,3.78,378
1417562460,378,378,378,378,0.01,3.78,378
1417562520,378,378,378,378,0.01,3.78,378
1417562580,378,378,378,378,0.01,3.78,378
1417562640,378,378,378,378,0.01,3.78,378
1417562700,378,378,378,378,0.01,3.78,378
1417562760,378,378,378,378,0.01,3.78,378
1417562820,378,378,378,378,0.01,3.78,378
1417562880,378,378,378,378,0.01,3.78,378
1417562940,378,378,378,378,0.01,3.78,378
1417563000,378,378,378,378,0.01,3.78,378
1417563060,378,378,378,378,0.01,3.78,378
1417563120,378,378,378,378,0.01,3.78,378
1417563180,378,378,378,378,0.01,3.78,378
1417563240,378,378,378,378,0.01,3.78,378
1417563300,378,378,378,378,0.01,3.78,378
1417563360,378,378,378,378,0.01,3.78,378
1417563420,378,378,378,378,0.01,3.78,378
1417563480,378,378,378,378,0.01,3.78,378
1417563540,378,378,378,378,0.01,3.78,378
1417563600,378,378,378,378,0.01,3.78,378
1417563660,378,378,378,378,0.01,3.78,378
1417563720,378,378,378,378,0.01,3.78,378
1417563780,378,378,378,378,0.01,3.78,378
1417563840,378,378,378,378,0.01,3.78,378
1417563900,378,378,378,378,0.01,3.78,378
1417563960,378,378,378,378,0.01,3.78,378
1417564020,378,378,378,378,0.01,3.78,378
1417564080,378,378,378,378,0.01,3.78,378
1417564140,378,378,378,378,0.01,3.78,378
1417564200,378,378,378,378,0.01,3.78,378
1417564260,378,378,378,378,0.01,3.78,378
1417564320,378,378,378,378,0.01,3.78,378
1417564380,378,378,378,378,0.01,3.78,378
1417564440,378,378,378,378,0.01,3.78,378
1417564500,378,378,378,378,0.01,3.78,378
1417564560,378,378,378,378,0.01,3.78,378
1417564620,378,378,378,378,0.01,3.78,378
1417564680,378,378,378,378,0.01,3.78,378
1417564740,378,378,378,378,0.01,3.78,378
1417564800,378,378,378,378,0.01,3.78,378
1417564860,378,378,378,378,0.01,3.78,378
1417564920,378,378,378,378,0.01,3.78,378
1417564980,378,378,378,378,0.01,3.78,378
1417565040,378,378,378,378,0.01,3.78,378
1417565100,378,378,378,378,0.01,3.78,378
1417565160,378,378,378,378,0.01,3.78,378
1417565220,378,378,378,378,0.01,3.78,378
1417565280,378,378,378,378,0.01,3.78,378
1417565340,378,378,378,378,0.01,3.78,378
1417565400,378,378,378,378,0.01,3.78,378
1417565460,378,378,378,378,0.01,3.78,378
1417565520,378,378,378,378,0.01,3.78,378
1417565580,378,378,378,378,0.01,3.78,378
1417565640,378,378,378,378,0.01,3.78,378
1417565700,378,378,378,378,0.01,3.78,378
1417565760,378,378,378,378,0.01,3.78,378
1417565820,378,378,378,378,0.01,3.78,378
1417565880,378,378,378,378,0.01,3.78,378
1417565940,378,378,378,378,0.01,3.78,378
1417566000,378,378,378,378,0.01,3.78,378
1417566060,378,378,378,378,0.01,3.78,378
1417566120,378,378,378,378,0.01,3.78,378
1417566180,378,378,378,378,0.01,3.78,378
1417566240,378,378,378,378,0.01,3.78,378
1417566300,378,378,378,378,0.01,3.78,378
1417566360,378,378,378,378,0.01,3.78,378
1417566420,378,378,378,378,0.01,3.78,378
1417566480,378,378,378,378,0.01,3.78,378
1417566540,378,378,378,378,0.01,3.78,378
1417566600,378,378,378,378,0.01,3.78,378
1417566660,378,378,378,378,0.01,3.78,378
1417566720,378,378,378,378,0.01,3.78,378
1417566780,378,378,378,378,0.01,3.78,378
1417566840,378,378,378,378,0.01,3.78,378
1417566900,378,378,378,378,0.01,3.78,378
1417566960,378,378,378,378,0.01,3.78,378
1417567020,378,378,378,378,0.01,3.78,378
1417567080,378,378,378,378,0.01,3.78,378
1417567140,378,378,378,378,0.01,3.78,378
1417567200,378,378,378,378,0.01,3.78,378
1417567260,378,378,378,378,0.01,3.78,378
1417567320,378,378,378,378,0.01,3.78,378
1417567380,378,378,378,378,0.01,3.78,378
1417567440,378,378,378,378,0.01,3.78,378
1417567500,378,378,378,378,0.01,3.78,378
1417567560,378,378,378,378,0.01,3.78,378
1417567620,378,378,378,378,0.01,3.78,378
1417567680,378,378,378,378,0.01,3.78,378
1417567740,378,378,378,378,0.01,3.78,378
1417567800,378,378,378,378,0.01,3.78,378
1417567860,378,378,378,378,0.01,3.78,378
1417567920,378,378,378,378,0.01,3.78,378
1417567980,378,378,378,378,0.01,3.78,378
1417568040,378,378,378,378,0.01,3.78,378
1417568100,378,378,378,378,0.01,3.78,378
1417568160,378,378,378,378,0.01,3.78,378
1417568220,378,378,378,378,0.01,3.78,378
1417568280,378,378,378,378,0.01,3.78,378
1417568340,378,378,378,378,0.01,3.78,378
1417568400,378,378,378,378,0.01,3.78,378
1417568460,378,378,378,378,0.01,3.78,378
1417568520,378,378,378,378,0.01,3.78,378
1417568580,378,378,378,378,0.01,3.78,378
1417568640,378,378,378,378,0.01,3.78,378
1417568700,378,378,378,378,0.01,3.78,378
1417568760,378,378,378,378,0.01,3.78,378
1417568820,378,378,378,378,0.01,3.78,378
1417568880,378,378,378,378,0.01,3.78,378
1417568940,378,378,378,378,0.01,3.78,378
1417569000,378,378,378,378,0.01,3.78,378
1417569060,378,378,378,378,0.01,3.78,378
1417569120,378,378,378,378,0.01,3.78,378
1417569180,378,378,378,378,0.01,3.78,378
1417569240,378,378,378,378,0.01,3.78,378
1417569300,378,378,378,378,0.01,3.78,378
1417569360,378,378,378,378,0.01,3.78,378
1417569420,378,378,378,378,0.01,3.78,378
1417569480,378,378,378,378,0.01,3.78,378
1417569540,378,378,378,378,0.01,3.78,378
1417569600,378,378,378,378,0.01,3.78,378
1417569660,378,378,378,378,0.01,3.78,378
1417569720,378,378,378,378,0.01,3.78,378
1417569780,378,378,378,378,0.01,3.78,378
1417569840,378,378,378,378,0.01,3.78,378
1417569900,378,378,378,378,0.01,3.78,378
1417569960,378,378,378,378,0.01,3.78,378
1417570020,378,378,378,378,0.01,3.78,378
1417570080,378,378,378,378,0.01,3.78,378
1417570140,378,378,378,378,0.01,3.78,378
1417570200,378,378,378,378,0.01,3.78,378
1417570260,378,378,378,378,0.01,3.78,378
1417570320,378,378,378,378,0.01,3.78,378
1417570380,378,378,378,378,0.01,3.78,378
1417570440,378,378,378,378,0.01,3.78,378
1417570500,378,378,378,378,0.01,3.78,378
1417570560,378,378,378,378,0.01,3.78,378
1417570620,378,378,378,378,0.01,3.78,378
1417570680,378,378,378,378,0.01,3.78,378
1417570740,378,378,378,378,0.01,3.78,378
1417570800,378,378,378,378,0.01,3.78,378
1417570860,378,378,378,378,0.01,3.78,378
1417570920,378,378,378,378,0.01,3.78,378
1417570980,378,378,378,378,0.01,3.78,378
1417571040,378,378,378,378,0.01,3.78,378
1417571100,378,378,378,378,0.01,3.78,378
1417571160,378,378,378,378,0.01,3.78,378
1417571220,378,378,378,378,0.01,3.78,378
1417571280,378,378,378,378,0.01,3.78,378
1417571340,378,378,378,378,0.01,3.78,378
1417571400,378,378,378,378,0.01,3.78,378
1417571460,378,378,378,378,0.01,3.78,378
1417571520,378,378,378,378,0.01,3.78,378
1417571580,378,378,378,378,0.01,3.78,378
1417571640,378,378,378,378,0.01,3.78,378
1417571700,378,378,378,378,0.01,3.78,378
1417571760,378,378,378,378,0.01,3.78,378
1417571820,378,378,378,378,0.01,3.78,378
1417571880,378,378,378,378,0.01,3.78,378
1417571940,378,378,378,378,0.01,3.78,378
1417572000,378,378,378,378,0.01,3.78,378
1417572060,378,378,378,378,0.01,3.78,378
1417572120,378,378,378,378,0.01,3.78,378
1417572180,378,378,378,378,0.01,3.78,378
1417572240,378,378,378,378,0.01,3.78,378
1417572300,378,378,378,378,0.01,3.78,378
1417572360,378,378,378,378,0.01,3.78,378
1417572420,378,378,378,378,0.01,3.78,378
1417572480,378,378,378,378,0.01,3.78,378
1417572540,378,378,378,378,0.01,3.78,378
1417572600,378,378,378,378,0.01,3.78,378
1417572660,378,378,378,378,0.01,3.78,378
1417572720,378,378,378,378,0.01,3.78,378
1417572780,378,378,378,378,0.01,3.78,378
1417572840,378,378,378,378,0.01,3.78,378
1417572900,378,378,378,378,0.01,3.78,378
1417572960,378,378,378,378,0.01,3.78,378
1417573020,378,378,378,378,0.01,3.78,378
1417573080,378,378,378,378,0.01,3.78,378
1417573140,378,378,378,378,0.01,3.78,378
1417573200,378,378,378,378,0.01,3.78,378
1417573260,378,378,378,378,0.01,3.78,378
1417573320,378,378,378,378,0.01,3.78,378
1417573380,378,378,378,378,0.01,3.78,378
1417573440,378,378,378,378,0.01,3.78,378
1417573500,378,378,378,378,0.01,3.78,378
1417573560,378,378,378,378,0.01,3.78,378
1417573620,378,378,378,378,0.01,3.78,378
1417573680,378,378,378,378,0.01,3.78,378
1417573740,378,378,378,378,0.01,3.78,378
1417573800,378,378,378,378,0.01,3.78,378
1417573860,378,378,378,378,0.01,3.78,378
1417573920,378,378,378,378,0.01,3.78,378
1417573980,378,378,378,378,0.01,3.78,378
1417574040,378,378,378,378,0.01,3.78,378
1417574100,378,378,378,378,0.01,3.78,378
1417574160,378,378,378,378,0.01,3.78,378
1417574220,378,378,378,378,0.01,3.78,378
1417574280,378,378,378,378,0.01,3.78,378
1417574340,378,378,378,378,0.01,3.78,378
1417574400,378,378,378,378,0.01,3.78,378
1417574460,378,378,378,378,0.01,3.78,378
1417574520,378,378,378,378,0.01,3.78,378
1417574580,378,378,378,378,0.01,3.78,378
1417574640,378,378,378,378,0.01,3.78,378
1417574700,378,378,378,378,0.01,3.78,378
1417574760,378,378,378,378,0.01,3.78,378
1417574820,378,378,378,378,0.01,3.78,378
1417574880,378,378,378,378,0.01,3.78,378
1417574940,378,378,378,378,0.01,3.78,378
1417575000,378,378,378,378,0.01,3.78,378
1417575060,378,378,378,378,0.01,3.78,378
1417575120,378,378,378,378,0.01,3.78,378
1417575180,378,378,378,378,0.01,3.78,378
1417575240,378,378,378,378,0.01,3.78,378
1417575300,378,378,378,378,0.01,3.78,378
1417575360,378,378,378,378,0.01,3.78,378
1417575420,378,378,378,378,0.01,3.78,378
1417575480,378,378,378,378,0.01,3.78,378
1417575540,378,378,378,378,0.01,3.78,378
1417575600,378,378,378,378,0.01,3.78,378
1417575660,378,378,378,378,0.01,3.78,378
1417575720,378,378,378,378,0.01,3.78,378
1417575780,378,378,378,378,0.01,3.78,378
1417575840,378,378,378,378,0.01,3.78,378
1417575900,378,378,378,378,0.01,3.78,378
1417575960,378,378,378,378,0.01,3.78,378
1417576020,378,378,378,378,0.01,3.78,378
1417576080,378,378,378,378,0.01,3.78,378
1417576140,378,378,378,378,0.01,3.78,378
1417576200,378,378,378,378,0.01,3.78,378
1417576260,378,378,378,378,0.01,3.78,378
1417576320,378,378,378,378,0.01,3.78,378
1417576380,378,378,378,378,0.01,3.78,378
1417576440,378,378,378,378,0.01,3.78,378
1417576500,378,378,378,378,0.01,3.78,378
1417576560,378,378,378,378,0.01,3.78,378
1417576620,378,378,378,378,0.01,3.78,378
1417576680,378,378,378,378,0.01,3.78,378
1417576740,378,378,378,378,0.01,3.78,378
1417576800,378,378,378,378,0.01,3.78,378
1417576860,378,378,378,378,0.01,3.78,378
1417576920,378,378,378,378,0.01,3.78,378
1417576980,378,378,378,378,0.01,3.78,378
1417577040,378,378,378,378,0.01,3.78,378
1417577100,378,378,378,378,0.01,3.78,378
1417577160,378,378,378,378,0.01,3.78,378
1417577220,378,378,378,378,0.01,3.78,378
1417577280,378,378,378,378,0.01,3.78,378
1417577340,378,378,378,378,0.01,3.78,378
1417577400,378,378,378,378,0.01,3.78,378
1417577460,378,378,378,378,0.01,3.78,378
1417577520,378,378,378,378,0.01,3.78,378
1417577580,378,378,378,378,0.01,3.78,378
1417577640,378,378,378,378,0.01,3.78,378
1417577700,378,378,378,378,0.01,3.78,378
1417577760,378,378,378,378,0.01,3.78,378
1417577820,378,378,378,378,0.01,3.78,378
1417577880,378,378,378,378,0.01,3.78,378
1417577940,378,378,378,378,0.01,3.78,378
1417578000,378,378,378,378,0.01,3.78,378
1417578060,378,378,378,378,0.01,3.78,378
1417578120,378,378,378,378,0.01,3.78,378
1417578180,378,378,378,378,0.01,3.78,378
1417578240,378,378,378,378,0.01,3.78,378
1417578300,378,378,378,378,0.01,3.78,378
1417578360,378,378,378,378,0.01,3.78,378
1417578420,378,378,378,378,0.01,3.78,378
1417578480,378,378,378,378,0.01,3.78,378
1417578540,378,378,378,378,0.01,3.78,378
1417578600,378,378,378,378,0.01,3.78,378
1417578660,378,378,378,378,0.01,3.78,378
1417578720,378,378,378,378,0.01,3.78,378
1417578780,378,378,378,378,0.01,3.78,378
1417578840,378,378,378,378,0.01,3.78,378
1417578900,378,378,378,378,0.01,3.78,378
1417578960,378,378,378,378,0.01,3.78,378
1417579020,378,378,378,378,0.01,3.78,378
1417579080,378,378,378,378,0.01,3.78,378
1417579140,378,378,378,378,0.01,3.78,378
1417579200,378,378,378,378,0.01,3.78,378
1417579260,378,378,378,378,0.01,3.78,378
1417579320,378,378,378,378,0.01,3.78,378
1417579380,378,378,378,378,0.01,3.78,378
1417579440,378,378,378,378,0.01,3.78,378
1417579500,378,378,378,378,0.01,3.78,378
1417579560,378,378,378,378,0.01,3.78,378
1417579620,378,378,378,378,0.01,3.78,378
1417579680,378,378,378,378,0.01,3.78,378
1417579740,378,378,378,378,0.01,3.78,378
1417579800,378,378,378,378,0.01,3.78,378
1417579860,378,378,378,378,0.01,3.78,378
1417579920,378,378,378,378,0.01,3.78,378
1417579980,378,378,378,378,0.01,3.78,378
1417580040,378,378,378,378,0.01,3.78,378
1417580100,378,378,378,378,0.01,3.78,378
1417580160,378,378,378,378,0.01,3.78,378
1417580220,378,378,378,378,0.01,3.78,378
1417580280,378,378,378,378,0.01,3.78,378
1417580340,378,378,378,378,0.01,3.78,378
1417580400,378,378,378,378,0.01,3.78,378
1417580460,378,378,378,378,0.01,3.78,378
1417580520,378,378,378,378,0.01,3.78,378
1417580580,378,378,378,378,0.01,3.78,378
1417580640,378,378,378,378,0.01,3.78,378
1417580700,378,378,378,378,0.01,3.78,378
1417580760,378,378,378,378,0.01,3.78,378
1417580820,378,378,378,378,0.01,3.78,378
1417580880,378,378,378,378,0.01,3.78,378
1417580940,378,378,378,378,0.01,3.78,378
1417581000,378,378,378,378,0.01,3.78,378
1417581060,378,378,378,378,0.01,3.78,378
1417581120,378,378,378,378,0.01,3.78,378
1417581180,378,378,378,378,0.01,3.78,378
1417581240,378,378,378,378,0.01,3.78,378
1417581300,378,378,378,378,0.01,3.78,378
1417581360,378,378,378,378,0.01,3.78,378
1417581420,378,378,378,378,0.01,3.78,378
1417581480,378,378,378,378,0.01,3.78,378
1417581540,378,378,378,378,0.01,3.78,378
1417581600,378,378,378,378,0.01,3.78,378
1417581660,378,378,378,378,0.01,3.78,378
1417581720,378,378,378,378,0.01,3.78,378
1417581780,378,378,378,378,0.01,3.78,378
1417581840,378,378,378,378,0.01,3.78,378
1417581900,378,378,378,378,0.01,3.78,378
1417581960,378,378,378,378,0.01,3.78,378
1417582020,378,378,378,378,0.01,3.78,378
1417582080,378,378,378,378,0.01,3.78,378
1417582140,378,378,378,378,0.01,3.78,378
1417582200,378,378,378,378,0.01,3.78,378
1417582260,378,378,378,378,0.01,3.78,378
1417582320,378,378,378,378,0.01,3.78,378
1417582380,378,378,378,378,0.01,3.78,378
1417582440,378,378,378,378,0.01,3.78,378
1417582500,378,378,378,378,0.01,3.78,378
1417582560,378,378,378,378,0.01,3.78,378
1417582620,378,378,378,378,0.01,3.78,378
1417582680,378,378,378,378,0.01,3.78,378
1417582740,378,378,378,378,0.01,3.78,378
1417582800,378,378,378,378,0.01,3.78,378
1417582860,378,378,378,378,0.01,3.78,378
1417582920,378,378,378,378,0.01,3.78,378
1417582980,378,378,378,378,0.01,3.78,378
1417583040,378,378,378,378,0.01,3.78,378
1417583100,378,378,378,378,0.01,3.78,378
1417583160,378,378,378,378,0.01,3.78,378
1417583220,378,378,378,378,0.01,3.78,378
1417583280,378,378,378,378,0.01,3.78,378
1417583340,378,378,378,378,0.01,3.78,378
1417583400,378,378,378,378,0.01,3.78,378
1417583460,378,378,378,378,0.01,3.78,378
1417583520,378,378,378,378,0.01,3.78,378
1417583580,378,378,378,378,0.01,3.78,378
1417583640,378,378,378,378,0.01,3.78,378
1417583700,378,378,378,378,0.01,3.78,378
1417583760,378,378,378,378,0.01,3.78,378
1417583820,378,378,378,378,0.01,3.78,378
1417583880,378,378,378,378,0.01,3.78,378
1417583940,378,378,378,378,0.01,3.78,378
1417584000,378,378,378,378,0.01,3.78,378
1417584060,378,378,378,378,0.01,3.78,378
1417584120,378,378,378,378,0.01,3.78,378
1417584180,378,378,378,378,0.01,3.78,378
1417584240,378,378,378,378,0.01,3.78,378
1417584300,378,378,378,378,0.01,3.78,378
1417584360,378,378,378,378,0.01,3.78,378
1417584420,378,378,378,378,0.01,3.78,378
1417584480,378,378,378,378,0.01,3.78,378
1417584540,378,378,378,378,0.01,3.78,378
1417584600,378,378,378,378,0.01,3.78,378
1417584660,378,378,378,378,0.01,3.78,378
1417584720,378,378,378,378,0.01,3.78,378
1417584780,378,378,378,378,0.01,3.78,378
1417584840,378,378,378,378,0.01,3.78,378
1417584900,377.9,377.9,377.9,377.9,0.01,3.779,377.9
1417584960,377.9,377.9,377.9,377.9,0.01,3.779,377.9
1417585020,377.9,377.9,377.9,377.9,0.01,3.779,377.9
1417585080,377.9,377.9,377.9,377.9,0.01,3.779,377.9
1417585140,377.9,377.9,377.9,377.9,0.01,3.779,377.9
1417585200,377.9,377.9,377.9,377.9,0.01,3.779,377.9
1417585260,377.9,377.9,377.9,377.9,0.01,3.779,377.9
1417585320,377.9,377.9,377.9,377.9,0.01,3.779,377.9
1417585380,377.9,377.9,377.9,377.9,0.01,3.779,377.9
1417585440,377.9,377.9,377.9,377.9,0.01,3.779,377.9
1417585500,377.9,377.9,377.9,377.9,0.01,3.779,377.9
1417585560,377.9,377.9,377.9,377.9,0.01,3.779,377.9
1417585620,377.9,377.9,377.9,377.9,0.01,3.779,377.9
1417585680,377.9,377.9,377.9,377.9,0.01,3.779,377.9
1417585740,377.9,377.9,377.9,377.9,0.01,3.779,377.9
1417585800,377.9,377.9,377.9,377.9,0.01,3.779,377.9
1417585860,378,378,378,378,0.0660842,24.9798276,378
1417585920,378,378,378,378,0.0660842,24.9798276,378
1417585980,378,378,378,378,0.0660842,24.9798276,378
1417586040,378,378,378,378,0.0660842,24.9798276,378
1417586100,378,378,378,378,0.0660842,24.9798276,378
1417586160,378,378,378,378,0.0660842,24.9798276,378
1417586220,378,378,378,378,0.0660842,24.9798276,378
1417586280,378,378,378,378,0.0660842,24.9798276,378
1417586340,378,378,378,378,0.0660842,24.9798276,378
1417586400,378,378,378,378,0.0660842,24.9798276,378
1417586460,378,378,378,378,0.0660842,24.9798276,378
1417586520,378,378,378,378,0.0660842,24.9798276,378
1417586580,378,378,378,378,0.0660842,24.9798276,378
1417586640,378,378,378,378,0.0660842,24.9798276,378
1417586700,378,378,378,378,0.0660842,24.9798276,378
1417586760,378,378,378,378,0.0660842,24.9798276,378
1417586820,378,378,378,378,0.0660842,24.9798276,378
1417586880,378,378,378,378,0.01052422,3.97815516,378
1417586940,378,378,378,378,0.01052422,3.97815516,378
1417587000,378,378,378,378,0.01052422,3.97815516,378
1417587060,378,378,378,378,0.01052422,3.97815516,378
1417587120,378,378,378,378,0.01052422,3.97815516,378
1417587180,378,378,378,378,0.01052422,3.97815516,378
1417587240,378,378,378,378,0.01052422,3.97815516,378
1417587300,378,378,378,378,0.01052422,3.97815516,378
1417587360,378,378,378,378,0.01052422,3.97815516,378
1417587420,378,378,378,378,0.01052422,3.97815516,378
1417587480,378,378,378,378,0.01052422,3.97815516,378
1417587540,378,378,378,378,0.01052422,3.97815516,378
1417587600,378,378,378,378,0.01052422,3.97815516,378
1417587660,378,378,378,378,0.01052422,3.97815516,378
1417587720,378,378,378,378,0.01052422,3.97815516,378
1417587780,378,378,378,378,0.01052422,3.97815516,378
1417587840,378,378,378,378,0.01052422,3.97815516,378
1417587900,378,378,378,378,0.01052422,3.97815516,378
1417587960,378,378,378,378,0.01052422,3.97815516,378
1417588020,378,378,378,378,0.01052422,3.97815516,378
1417588080,378,378,378,378,0.01052422,3.97815516,378
1417588140,378,378,378,378,0.01052422,3.97815516,378
1417588200,378,378,378,378,0.01052422,3.97815516,378
1417588260,378,378,378,378,0.01052422,3.97815516,378
1417588320,378,378,378,378,0.01052422,3.97815516,378
1417588380,378,378,378,378,0.01052422,3.97815516,378
1417588440,378,378,378,378,0.01052422,3.97815516,378
1417588500,378,378,378,378,0.01052422,3.97815516,378
1417588560,378,378,378,378,0.01052422,3.97815516,378
1417588620,378,378,378,378,0.01052422,3.97815516,378
1417588680,378,378,378,378,0.01052422,3.97815516,378
1417588740,378,378,378,378,0.01052422,3.97815516,378
1417588800,378,378,378,378,0.01052422,3.97815516,378
1417588860,378,378,378,378,0.01052422,3.97815516,378
1417588920,378,378,378,378,0.01052422,3.97815516,378
1417588980,378,378,378,378,0.01052422,3.97815516,378
1417589040,378,378,378,378,0.01052422,3.97815516,378
1417589100,378,378,378,378,0.01052422,3.97815516,378
1417589160,378,378,378,378,0.01052422,3.97815516,378
1417589220,378,378,378,378,0.01052422,3.97815516,378
1417589280,378,378,378,378,0.01052422,3.97815516,378
1417589340,378,378,378,378,0.01052422,3.97815516,378
1417589400,378,378,378,378,0.01052422,3.97815516,378
1417589460,378,378,378,378,0.01052422,3.97815516,378
1417589520,378,378,378,378,0.01052422,3.97815516,378
1417589580,378,378,378,378,0.01052422,3.97815516,378
1417589640,378,378,378,378,0.01052422,3.97815516,378
1417589700,378,378,378,378,0.01052422,3.97815516,378
1417589760,378,378,378,378,0.01052422,3.97815516,378
1417589820,378,378,378,378,0.01052422,3.97815516,378
1417589880,378,378,378,378,0.01052422,3.97815516,378
1417589940,378,378,378,378,0.01052422,3.97815516,378
1417590000,378,378,378,378,0.01052422,3.97815516,378
1417590060,378,378,378,378,0.01052422,3.97815516,378
1417590120,378,378,378,378,0.01052422,3.97815516,378
1417590180,378,378,378,378,0.01052422,3.97815516,378
1417590240,378,378,378,378,0.01052422,3.97815516,378
1417590300,378,378,378,378,0.01052422,3.97815516,378
1417590360,378,378,378,378,0.01052422,3.97815516,378
1417590420,378,378,378,378,0.01052422,3.97815516,378
1417590480,378,378,378,378,0.01052422,3.97815516,378
1417590540,378,378,378,378,0.01052422,3.97815516,378
1417590600,378,378,378,378,0.01052422,3.97815516,378
1417590660,378,378,378,378,0.01052422,3.97815516,378
1417590720,378,378,378,378,0.01052422,3.97815516,378
1417590780,378,378,378,378,0.01052422,3.97815516,378
1417590840,378,378,378,378,0.01052422,3.97815516,378
1417590900,378,378,378,378,0.01052422,3.97815516,378
1417590960,378,378,378,378,0.01052422,3.97815516,378
1417591020,378,378,378,378,0.01052422,3.97815516,378
1417591080,378,378,378,378,0.01052422,3.97815516,378
